Date,Home Team,Away Team,Result,Stage,Scoresheet_Home,Scorer_Home,Scoresheet_Away,Scorer_Away
"Nov 5, 2013",Shakhtar D.,B. Leverkusen,0:0,Group A,[],[],[],[]
"Nov 27, 2013",B. Leverkusen,Man Utd,0:5,Group A,[],[],"[""22'"", ""30'"", ""65'"", ""77'"", ""88'""]","['Antonio Valencia', 'Emir Spahic', 'Jonny Evans', 'Chris Smalling', 'Nani']"
"Nov 27, 2013",Shakhtar D.,Real Sociedad,4:0,Group A,"[""37'"", ""48'"", ""67'"", ""87'""]","['Luiz Adriano', 'Alex Teixeira', 'Douglas Costa', 'Douglas Costa']",[],[]
"Dec 10, 2013",Man Utd,Shakhtar D.,1:0,Group A,"[""67'""]",['Phil Jones'],[],[]
"Dec 10, 2013",Real Sociedad,B. Leverkusen,0:1,Group A,[],[],"[""49'""]",['Ömer Toprak']
"Sep 17, 2013",Galatasaray,Real Madrid,1:6,Group B,"[""84'""]",['Umut Bulut'],"[""33'"", ""54'"", ""63'"", ""66'"", ""81'"", ""90'""]","['Isco', 'Karim Benzema', 'Cristiano Ronaldo', 'Cristiano Ronaldo', 'Karim Benzema', 'Cristiano Ronaldo']"
"Sep 17, 2013",FC Copenhagen,Juventus,1:1,Group B,"[""15'""]",['Nicolai Jörgensen'],"[""53'""]",['Fabio Quagliarella']
"Oct 2, 2013",Juventus,Galatasaray,2:2,Group B,"[""78'"", ""87'""]","['Arturo Vidal', 'Fabio Quagliarella']","[""36'"", ""88'""]","['Didier Drogba', 'Umut Bulut']"
"Oct 2, 2013",Real Madrid,FC Copenhagen,4:0,Group B,"[""21'"", ""65'"", ""71'"", ""90'""]","['Cristiano Ronaldo', 'Cristiano Ronaldo', 'Ángel Di María', 'Ángel Di María']",[],[]
"Oct 23, 2013",Real Madrid,Juventus,2:1,Group B,"[""4'"", ""29'""]","['Cristiano Ronaldo', 'Cristiano Ronaldo']","[""22'""]",['Fernando Llorente']
"Oct 23, 2013",Galatasaray,FC Copenhagen,3:1,Group B,"[""9'"", ""38'"", ""45+1'""]","['Felipe Melo', 'Wesley Sneijder', 'Didier Drogba']","[""88'""]",['Claudemir']
"Nov 5, 2013",Juventus,Real Madrid,2:2,Group B,"[""42'"", ""65'""]","['Arturo Vidal', 'Fernando Llorente']","[""52'"", ""61'""]","['Cristiano Ronaldo', 'Gareth Bale']"
"Nov 5, 2013",FC Copenhagen,Galatasaray,1:0,Group B,"[""6'""]",['Daniel Braaten'],[],[]
"Nov 27, 2013",Real Madrid,Galatasaray,4:1,Group B,"[""37'"", ""51'"", ""63'"", ""81'""]","['Gareth Bale', 'Álvaro Arbeloa', 'Ángel Di María', 'Isco']","[""38'""]",['Umut Bulut']
"Nov 27, 2013",Juventus,FC Copenhagen,3:1,Group B,"[""29'"", ""63'"", ""64'""]","['Arturo Vidal', 'Arturo Vidal', 'Arturo Vidal']","[""56'""]",['Olof Mellberg']
"Dec 10, 2013",FC Copenhagen,Real Madrid,0:2,Group B,[],[],"[""25'"", ""48'""]","['Luka Modric', 'Cristiano Ronaldo']"
"Dec 11, 2013",Galatasaray,Juventus,1:0,Group B,"[""85'""]",['Wesley Sneijder'],[],[]
"Sep 17, 2013",Benfica,RSC Anderlecht,2:0,Group C,"[""4'"", ""30'""]","['Filip Djuricic', 'Luisão']",[],[]
"Sep 17, 2013",Olympiacos,Paris SG,1:4,Group C,"[""25'""]",['Vladimir Weiss'],"[""19'"", ""68'"", ""73'"", ""86'""]","['Edinson Cavani', 'Thiago Motta', 'Thiago Motta', 'Marquinhos']"
"Oct 2, 2013",Paris SG,Benfica,3:0,Group C,"[""5'"", ""25'"", ""30'""]","['Zlatan Ibrahimović', 'Marquinhos', 'Zlatan Ibrahimović']",[],[]
"Oct 2, 2013",RSC Anderlecht,Olympiacos,0:3,Group C,[],[],"[""17'"", ""56'"", ""72'""]","['Konstantinos Mitroglou', 'Konstantinos Mitroglou', 'Konstantinos Mitroglou']"
"Oct 23, 2013",RSC Anderlecht,Paris SG,0:5,Group C,[],[],"[""17'"", ""22'"", ""36'"", ""52'"", ""62'""]","['Zlatan Ibrahimović', 'Zlatan Ibrahimović', 'Zlatan Ibrahimović', 'Edinson Cavani', 'Zlatan Ibrahimović']"
"Oct 23, 2013",Benfica,Olympiacos,1:1,Group C,"[""83'""]",['Óscar Cardozo'],"[""29'""]",['Alejandro Domínguez']
"Nov 5, 2013",Olympiacos,Benfica,1:0,Group C,"[""13'""]",['Konstantinos Manolas'],[],[]
"Nov 5, 2013",Paris SG,RSC Anderlecht,1:1,Group C,"[""70'""]",['Zlatan Ibrahimović'],"[""68'""]",['Demy de Zeeuw']
"Nov 27, 2013",RSC Anderlecht,Benfica,2:3,Group C,"[""18'"", ""77'""]","['Chancel Mbemba', 'Massimo Bruno']","[""34'"", ""52'"", ""90'""]","['Nemanja Matic', 'Chancel Mbemba', 'Rodrigo']"
"Nov 27, 2013",Paris SG,Olympiacos,2:1,Group C,"[""7'"", ""90'""]","['Zlatan Ibrahimović', 'Edinson Cavani']","[""80'""]",['Konstantinos Manolas']
"Dec 10, 2013",Benfica,Paris SG,2:1,Group C,"[""45'"", ""58'""]","['Lima', 'Nico Gaitán']","[""37'""]",['Edinson Cavani']
"Dec 10, 2013",Olympiacos,RSC Anderlecht,3:1,Group C,"[""33'"", ""58'"", ""90+5'""]","['Javier Saviola', 'Javier Saviola', 'Alejandro Domínguez']","[""39'""]",['Sacha Kljestan']
"Sep 17, 2013",Bayern Munich,CSKA Moscow,3:0,Group D,"[""3'"", ""41'"", ""68'""]","['David Alaba', 'Mario Mandžukić', 'Arjen Robben']",[],[]
"Sep 17, 2013",Viktoria Plzen,Man City,0:3,Group D,[],[],"[""48'"", ""53'"", ""58'""]","['Edin Dzeko', 'Yaya Touré', 'Sergio Agüero']"
"Oct 2, 2013",CSKA Moscow,Viktoria Plzen,3:2,Group D,"[""19'"", ""29'"", ""78'""]","['Zoran Tosic', 'Keisuke Honda', 'Radim Reznik']","[""4'"", ""90+1'""]","['Frantisek Rajtoral', 'Marek Bakos']"
"Oct 2, 2013",Man City,Bayern Munich,1:3,Group D,"[""79'""]",['Álvaro Negredo'],"[""7'"", ""56'"", ""59'""]","['Franck Ribéry', 'Thomas Müller', 'Arjen Robben']"
"Oct 23, 2013",CSKA Moscow,Man City,1:2,Group D,"[""32'""]",['Zoran Tosic'],"[""34'"", ""42'""]","['Sergio Agüero', 'Sergio Agüero']"
"Oct 23, 2013",Bayern Munich,Viktoria Plzen,5:0,Group D,"[""25'"", ""37'"", ""61'"", ""64'"", ""90'""]","['Franck Ribéry', 'David Alaba', 'Franck Ribéry', 'Bastian Schweinsteiger', 'Mario Götze']",[],[]
"Nov 5, 2013",Viktoria Plzen,Bayern Munich,0:1,Group D,[],[],"[""65'""]",['Mario Mandžukić']
"Nov 5, 2013",Man City,CSKA Moscow,5:2,Group D,"[""3'"", ""20'"", ""30'"", ""51'"", ""90+2'""]","['Sergio Agüero', 'Sergio Agüero', 'Álvaro Negredo', 'Álvaro Negredo', 'Álvaro Negredo']","[""45+1'"", ""72'""]","['Seydou Doumbia', 'Seydou Doumbia']"
"Nov 27, 2013",CSKA Moscow,Bayern Munich,1:3,Group D,"[""61'""]",['Keisuke Honda'],"[""17'"", ""56'"", ""64'""]","['Arjen Robben', 'Mario Götze', 'Thomas Müller']"
"Nov 27, 2013",Man City,Viktoria Plzen,4:2,Group D,"[""33'"", ""65'"", ""78'"", ""89'""]","['Sergio Agüero', 'Samir Nasri', 'Álvaro Negredo', 'Edin Dzeko']","[""43'"", ""69'""]","['Tomas Horava', 'Stanislav Tecl']"
"Dec 10, 2013",Viktoria Plzen,CSKA Moscow,2:1,Group D,"[""76'"", ""90'""]","['Daniel Kolar', 'Tomas Wagner']","[""65'""]",['Ahmed Musa']
"Dec 10, 2013",Bayern Munich,Man City,2:3,Group D,"[""5'"", ""12'""]","['Thomas Müller', 'Mario Götze']","[""28'"", ""60'"", ""64'""]","['David Silva', 'Aleksandar Kolarov', 'James Milner']"
"Sep 18, 2013",FC Schalke 04,Steaua Bucharest,3:0,Group E,"[""67'"", ""78'"", ""85'""]","['Atsuto Uchida', 'Kevin-Prince Boateng', 'Julian Draxler']",[],[]
"Sep 18, 2013",Chelsea,FC Basel,1:2,Group E,"[""45'""]",['Oscar'],"[""71'"", ""81'""]","['Mohamed Salah', 'Marco Streller']"
"Oct 1, 2013",FC Basel,FC Schalke 04,0:1,Group E,[],[],"[""54'""]",['Julian Draxler']
"Oct 1, 2013",Steaua Bucharest,Chelsea,0:4,Group E,[],[],"[""19'"", ""44'"", ""56'"", ""90'""]","['Ramires', 'Daniel Georgievski', 'Ramires', 'Frank Lampard']"
"Oct 22, 2013",FC Schalke 04,Chelsea,0:3,Group E,[],[],"[""5'"", ""69'"", ""87'""]","['Fernando Torres', 'Fernando Torres', 'Eden Hazard']"
"Oct 22, 2013",Steaua Bucharest,FC Basel,1:1,Group E,"[""88'""]",['Leandro Tatu'],"[""48'""]",['Marcelo Díaz']
"Nov 6, 2013",Chelsea,FC Schalke 04,3:0,Group E,"[""31'"", ""54'"", ""83'""]","[""Samuel Eto'o"", ""Samuel Eto'o"", 'Demba Ba']",[],[]
"Nov 6, 2013",FC Basel,Steaua Bucharest,1:1,Group E,"[""90+1'""]",['Giovanni Sio'],"[""17'""]",['Federico Piovaccari']
"Nov 26, 2013",FC Basel,Chelsea,1:0,Group E,"[""87'""]",['Mohamed Salah'],[],[]
"Nov 26, 2013",Steaua Bucharest,FC Schalke 04,0:0,Group E,[],[],[],[]
"Dec 11, 2013",FC Schalke 04,FC Basel,2:0,Group E,"[""51'"", ""57'""]","['Julian Draxler', 'Joel Matip']",[],[]
"Dec 11, 2013",Chelsea,Steaua Bucharest,1:0,Group E,"[""10'""]",['Daniel Georgievski'],[],[]
"Sep 18, 2013",Marseille,Arsenal,1:2,Group F,"[""90+3'""]",['Jordan Ayew'],"[""65'"", ""83'""]","['Theo Walcott', 'Aaron Ramsey']"
"Sep 18, 2013",SSC Napoli,Bor. Dortmund,2:1,Group F,"[""29'"", ""67'""]","['Gonzalo Higuaín', 'Lorenzo Insigne']","[""87'""]",['Camilo Zúñiga']
"Oct 1, 2013",Bor. Dortmund,Marseille,3:0,Group F,"[""19'"", ""52'"", ""80'""]","['Robert Lewandowski', 'Marco Reus', 'Robert Lewandowski']",[],[]
"Oct 1, 2013",Arsenal,SSC Napoli,2:0,Group F,"[""8'"", ""15'""]","['Mesut Özil', 'Olivier Giroud']",[],[]
"Oct 22, 2013",Arsenal,Bor. Dortmund,1:2,Group F,"[""41'""]",['Olivier Giroud'],"[""16'"", ""82'""]","['Henrikh Mkhitaryan', 'Robert Lewandowski']"
"Oct 22, 2013",Marseille,SSC Napoli,1:2,Group F,"[""86'""]",['André Ayew'],"[""42'"", ""67'""]","['José Callejón', 'Duván Zapata']"
"Nov 6, 2013",Bor. Dortmund,Arsenal,0:1,Group F,[],[],"[""62'""]",['Aaron Ramsey']
"Nov 6, 2013",SSC Napoli,Marseille,3:2,Group F,"[""22'"", ""24'"", ""75'""]","['Gökhan Inler', 'Gonzalo Higuaín', 'Gonzalo Higuaín']","[""10'"", ""65'""]","['André Ayew', 'Florian Thauvin']"
"Nov 26, 2013",Arsenal,Marseille,2:0,Group F,"[""1'"", ""65'""]","['Jack Wilshere', 'Jack Wilshere']",[],[]
"Nov 26, 2013",Bor. Dortmund,SSC Napoli,3:1,Group F,"[""10'"", ""60'"", ""78'""]","['Marco Reus', 'Jakub Blaszczykowski', 'Pierre-Emerick Aubameyang']","[""71'""]",['Lorenzo Insigne']
"Dec 11, 2013",SSC Napoli,Arsenal,2:0,Group F,"[""73'"", ""90+3'""]","['Gonzalo Higuaín', 'José Callejón']",[],[]
"Dec 11, 2013",Marseille,Bor. Dortmund,1:2,Group F,"[""14'""]",['Souleymane Diawara'],"[""4'"", ""87'""]","['Robert Lewandowski', 'Kevin Großkreutz']"
"Sep 18, 2013",Austria Vienna,FC Porto,0:1,Group G,[],[],"[""55'""]",['Lucho González']
"Sep 18, 2013",Atlético Madrid,Zenit S-Pb,3:1,Group G,"[""40'"", ""64'"", ""80'""]","['Miranda', 'Arda Turan', 'Léo Baptistão']","[""58'""]",['Hulk']
"Oct 1, 2013",Zenit S-Pb,Austria Vienna,0:0,Group G,[],[],[],[]
"Oct 1, 2013",FC Porto,Atlético Madrid,1:2,Group G,"[""16'""]",['Jackson Martínez'],"[""58'"", ""86'""]","['Diego Godín', 'Arda Turan']"
"Oct 22, 2013",Austria Vienna,Atlético Madrid,0:3,Group G,[],[],"[""8'"", ""20'"", ""53'""]","['Raúl García', 'Diego Costa', 'Diego Costa']"
"Oct 22, 2013",FC Porto,Zenit S-Pb,0:1,Group G,[],[],"[""86'""]",['Aleksandr Kerzhakov']
"Nov 6, 2013",Zenit S-Pb,FC Porto,1:1,Group G,"[""28'""]",['Hulk'],"[""23'""]",['Lucho González']
"Nov 6, 2013",Atlético Madrid,Austria Vienna,4:0,Group G,"[""1'"", ""25'"", ""45'"", ""82'""]","['Miranda', 'Raúl García', 'Filipe Luís', 'Diego Costa']",[],[]
"Nov 26, 2013",Zenit S-Pb,Atlético Madrid,1:1,Group G,"[""74'""]",['Toby Alderweireld'],"[""53'""]",['Adrián López']
"Nov 26, 2013",FC Porto,Austria Vienna,1:1,Group G,"[""48'""]",['Jackson Martínez'],"[""11'""]",['Roman Kienast']
"Dec 11, 2013",Austria Vienna,Zenit S-Pb,4:1,Group G,"[""44'"", ""48'"", ""51'"", ""90+1'""]","['Philipp Hosiner', 'Tomas Jun', 'Philipp Hosiner', 'Roman Kienast']","[""35'""]",['Aleksandr Kerzhakov']
"Dec 11, 2013",Atlético Madrid,FC Porto,2:0,Group G,"[""14'"", ""37'""]","['Raúl García', 'Diego Costa']",[],[]
"Sep 18, 2013",AC Milan,Celtic,2:0,Group H,"[""82'"", ""86'""]","['Emilio Izaguirre', 'Sulley Muntari']",[],[]
"Sep 18, 2013",Barcelona,Ajax,4:0,Group H,"[""22'"", ""55'"", ""69'"", ""75'""]","['Lionel Messi', 'Lionel Messi', 'Gerard Piqué', 'Lionel Messi']",[],[]
"Oct 1, 2013",Ajax,AC Milan,1:1,Group H,"[""90'""]",['Stefano Denswil'],"[""90+4'""]",['Mario Balotelli']
"Oct 1, 2013",Celtic,Barcelona,0:1,Group H,[],[],"[""76'""]",['Cesc Fàbregas']
"Oct 22, 2013",Celtic,Ajax,2:1,Group H,"[""45'"", ""54'""]","['James Forrest', 'Beram Kayal']","[""90+4'""]",['Lasse Schöne']
"Oct 22, 2013",AC Milan,Barcelona,1:1,Group H,"[""9'""]",['Robinho'],"[""23'""]",['Lionel Messi']
"Nov 6, 2013",Barcelona,AC Milan,3:1,Group H,"[""30'"", ""39'"", ""83'""]","['Lionel Messi', 'Sergio Busquets', 'Lionel Messi']","[""45'""]",['Gerard Piqué']
"Nov 6, 2013",Ajax,Celtic,1:0,Group H,"[""51'""]",['Lasse Schöne'],[],[]
"Nov 26, 2013",Celtic,AC Milan,0:3,Group H,[],[],"[""13'"", ""49'"", ""60'""]","['Kaká', 'Cristián Zapata', 'Mario Balotelli']"
"Nov 26, 2013",Ajax,Barcelona,2:1,Group H,"[""19'"", ""42'""]","['Thulani Serero', 'Danny Hoesen']","[""49'""]",['Xavi']
"Dec 11, 2013",AC Milan,Ajax,0:0,Group H,[],[],[],[]
"Dec 11, 2013",Barcelona,Celtic,6:1,Group H,"[""7'"", ""40'"", ""45'"", ""48'"", ""58'"", ""72'""]","['Gerard Piqué', 'Pedro', 'Neymar', 'Neymar', 'Neymar', 'Cristian Tello']","[""88'""]",['Georgios Samaras']
"Feb 18, 2014",Man City,Barcelona,0:2,Last 16 Leg 1,[],[],"[""54'"", ""90'""]","['Lionel Messi', 'Dani Alves']"
"Feb 18, 2014",B. Leverkusen,Paris SG,0:4,Last 16 Leg 1,[],[],"[""3'"", ""39'"", ""42'"", ""88'""]","['Blaise Matuidi', 'Zlatan Ibrahimović', 'Zlatan Ibrahimović', 'Yohan Cabaye']"
"Feb 19, 2014",AC Milan,Atlético Madrid,0:1,Last 16 Leg 1,[],[],"[""83'""]",['Diego Costa']
"Feb 19, 2014",Arsenal,Bayern Munich,0:2,Last 16 Leg 1,[],[],"[""54'"", ""88'""]","['Toni Kroos', 'Thomas Müller']"
"Feb 25, 2014",Zenit S-Pb,Bor. Dortmund,2:4,Last 16 Leg 1,"[""58'"", ""69'""]","['Oleg Shatov', 'Hulk']","[""5'"", ""6'"", ""61'"", ""71'""]","['Henrikh Mkhitaryan', 'Marco Reus', 'Robert Lewandowski', 'Robert Lewandowski']"
"Feb 25, 2014",Olympiacos,Man Utd,2:0,Last 16 Leg 1,"[""38'"", ""54'""]","['Alejandro Domínguez', 'Joel Campbell']",[],[]
"Feb 26, 2014",Galatasaray,Chelsea,1:1,Last 16 Leg 1,"[""65'""]",['Aurélien Chedjou'],"[""9'""]",['Fernando Torres']
"Feb 26, 2014",FC Schalke 04,Real Madrid,1:6,Last 16 Leg 1,"[""90+1'""]",['Klaas-Jan Huntelaar'],"[""13'"", ""21'"", ""52'"", ""57'"", ""69'"", ""89'""]","['Karim Benzema', 'Gareth Bale', 'Cristiano Ronaldo', 'Karim Benzema', 'Gareth Bale', 'Cristiano Ronaldo']"
"Mar 11, 2014",Atlético Madrid,AC Milan,4:1,Last 16 Leg 2,"[""3'"", ""40'"", ""71'"", ""85'""]","['Diego Costa', 'Arda Turan', 'Raúl García', 'Diego Costa']","[""27'""]",['Kaká']
"Mar 11, 2014",Bayern Munich,Arsenal,1:1,Last 16 Leg 2,"[""55'""]",['Bastian Schweinsteiger'],"[""57'""]",['Lukas Podolski']
"Mar 12, 2014",Barcelona,Man City,2:1,Last 16 Leg 2,"[""67'"", ""90+1'""]","['Lionel Messi', 'Dani Alves']","[""89'""]",['Vincent Kompany']
"Mar 12, 2014",Paris SG,B. Leverkusen,2:1,Last 16 Leg 2,"[""13'"", ""54'""]","['Marquinhos', 'Ezequiel Lavezzi']","[""6'""]",['Sidney Sam']
"Mar 18, 2014",Chelsea,Galatasaray,2:0,Last 16 Leg 2,"[""4'"", ""42'""]","[""Samuel Eto'o"", 'Gary Cahill']",[],[]
"Mar 18, 2014",Real Madrid,FC Schalke 04,3:1,Last 16 Leg 2,"[""22'"", ""74'"", ""75'""]","['Cristiano Ronaldo', 'Cristiano Ronaldo', 'Álvaro Morata']","[""31'""]",['Tim Hoogland']
"Mar 19, 2014",Bor. Dortmund,Zenit S-Pb,1:2,Last 16 Leg 2,"[""38'""]",['Sebastian Kehl'],"[""16'"", ""73'""]","['Hulk', 'Salomón Rondón']"
"Mar 19, 2014",Man Utd,Olympiacos,3:0,Last 16 Leg 2,"[""25'"", ""45+1'"", ""51'""]","['Robin van Persie', 'Robin van Persie', 'Robin van Persie']",[],[]
"Apr 1, 2014",Barcelona,Atlético Madrid,1:1,Quarter Finals Leg 1,"[""71'""]",['Neymar'],"[""56'""]",['Diego']
"Apr 1, 2014",Man Utd,Bayern Munich,1:1,Quarter Finals Leg 1,"[""58'""]",['Nemanja Vidic\u200e'],"[""67'""]",['Bastian Schweinsteiger']
"Apr 2, 2014",Paris SG,Chelsea,3:1,Quarter Finals Leg 1,"[""3'"", ""61'"", ""90+3'""]","['Ezequiel Lavezzi', 'David Luiz', 'Javier Pastore']","[""27'""]",['Eden Hazard']
"Apr 2, 2014",Real Madrid,Bor. Dortmund,3:0,Quarter Finals Leg 1,"[""3'"", ""27'"", ""57'""]","['Gareth Bale', 'Isco', 'Cristiano Ronaldo']",[],[]
"Apr 8, 2014",Chelsea,Paris SG,2:0,Quarter Finals Leg 2,"[""32'"", ""86'""]","['André Schürrle', 'Demba Ba']",[],[]
"Apr 8, 2014",Bor. Dortmund,Real Madrid,2:0,Quarter Finals Leg 2,"[""24'"", ""37'""]","['Marco Reus', 'Marco Reus']",[],[]
"Apr 9, 2014",Atlético Madrid,Barcelona,1:0,Quarter Finals Leg 2,"[""5'""]",['Koke'],[],[]
"Apr 9, 2014",Bayern Munich,Man Utd,3:1,Quarter Finals Leg 2,"[""59'"", ""68'"", ""76'""]","['Mario Mandžukić', 'Thomas Müller', 'Arjen Robben']","[""57'""]",['Patrice Evra']
"Apr 22, 2014",Atlético Madrid,Chelsea,0:0,Semi Finals Leg 1,[],[],[],[]
"Apr 23, 2014",Real Madrid,Bayern Munich,1:0,Semi Finals Leg 1,"[""19'""]",['Karim Benzema'],[],[]
"Apr 29, 2014",Bayern Munich,Real Madrid,0:4,Semi Finals Leg 2,[],[],"[""16'"", ""20'"", ""34'"", ""90'""]","['Sergio Ramos', 'Sergio Ramos', 'Cristiano Ronaldo', 'Cristiano Ronaldo']"
"Apr 30, 2014",Chelsea,Atlético Madrid,1:3,Semi Finals Leg 2,"[""36'""]",['Fernando Torres'],"[""44'"", ""61'"", ""72'""]","['Adrián López', 'Diego Costa', 'Arda Turan']"
"May 24, 2014",Real Madrid,Atlético Madrid,4:1 AET,Final,"[""90+3'"", ""110'"", ""118'"", ""120'""]","['Sergio Ramos', 'Gareth Bale', 'Marcelo', 'Cristiano Ronaldo']","[""36'""]",['Diego Godín']
"Sep 16, 2014",Olympiacos,Atlético Madrid,3:2,Group A,"[""13'"", ""31'"", ""73'""]","['Arthur Masuaku', 'Ibrahim Afellay', 'Konstantinos Mitroglou']","[""38'"", ""86'""]","['Mario Mandžukić', 'Antoine Griezmann']"
"Sep 16, 2014",Juventus,Malmö FF,2:0,Group A,"[""59'"", ""90'""]","['Carlos Tevez', 'Carlos Tevez']",[],[]
"Oct 1, 2014",Atlético Madrid,Juventus,1:0,Group A,"[""74'""]",['Arda Turan'],[],[]
"Oct 1, 2014",Malmö FF,Olympiacos,2:0,Group A,"[""42'"", ""82'""]","['Markus Rosenberg', 'Markus Rosenberg']",[],[]
"Oct 22, 2014",Olympiacos,Juventus,1:0,Group A,"[""36'""]",['Pajtim Kasami'],[],[]
"Oct 22, 2014",Atlético Madrid,Malmö FF,5:0,Group A,"[""48'"", ""61'"", ""63'"", ""87'"", ""90'""]","['Koke', 'Mario Mandžukić', 'Antoine Griezmann', 'Diego Godín', 'Alessio Cerci']",[],[]
"Nov 4, 2014",Malmö FF,Atlético Madrid,0:2,Group A,[],[],"[""30'"", ""78'""]","['Koke', 'Raúl García']"
"Nov 4, 2014",Juventus,Olympiacos,3:2,Group A,"[""21'"", ""65'"", ""66'""]","['Andrea Pirlo', 'Roberto', 'Paul Pogba']","[""24'"", ""61'""]","['Alberto Botía', ""Delvin N'Dinga""]"
"Nov 26, 2014",Malmö FF,Juventus,0:2,Group A,[],[],"[""49'"", ""88'""]","['Fernando Llorente', 'Carlos Tevez']"
"Nov 26, 2014",Atlético Madrid,Olympiacos,4:0,Group A,"[""9'"", ""38'"", ""62'"", ""65'""]","['Raúl García', 'Mario Mandžukić', 'Mario Mandžukić', 'Mario Mandžukić']",[],[]
"Dec 9, 2014",Juventus,Atlético Madrid,0:0,Group A,[],[],[],[]
"Dec 9, 2014",Olympiacos,Malmö FF,4:2,Group A,"[""22'"", ""63'"", ""87'"", ""90'""]","['David Fuster', 'Alejandro Domínguez', 'Konstantinos Mitroglou', 'Ibrahim Afellay']","[""59'"", ""81'""]","['Simon Kroon', 'Markus Rosenberg']"
"Sep 16, 2014",Liverpool,Ludogorets,2:1,Group B,"[""82'"", ""90+3'""]","['Mario Balotelli', 'Steven Gerrard']","[""90+1'""]",['Dani Abalo']
"Sep 16, 2014",Real Madrid,FC Basel,5:1,Group B,"[""14'"", ""30'"", ""31'"", ""37'"", ""80'""]","['Marek Suchy', 'Gareth Bale', 'Cristiano Ronaldo', 'James Rodríguez', 'Karim Benzema']","[""38'""]",['Derlis González']
"Oct 1, 2014",Ludogorets,Real Madrid,1:2,Group B,"[""7'""]",['Marcelinho'],"[""25'"", ""77'""]","['Cristiano Ronaldo', 'Karim Benzema']"
"Oct 1, 2014",FC Basel,Liverpool,1:0,Group B,"[""53'""]",['Marco Streller'],[],[]
"Oct 22, 2014",Liverpool,Real Madrid,0:3,Group B,[],[],"[""23'"", ""30'"", ""41'""]","['Cristiano Ronaldo', 'Karim Benzema', 'Karim Benzema']"
"Oct 22, 2014",Ludogorets,FC Basel,1:0,Group B,"[""90+2'""]",['Yordan Minev'],[],[]
"Nov 4, 2014",Real Madrid,Liverpool,1:0,Group B,"[""27'""]",['Karim Benzema'],[],[]
"Nov 4, 2014",FC Basel,Ludogorets,4:0,Group B,"[""34'"", ""41'"", ""59'"", ""65'""]","['Breel Embolo', 'Derlis González', 'Shkëlzen Gashi', 'Marek Suchy']",[],[]
"Nov 26, 2014",FC Basel,Real Madrid,0:1,Group B,[],[],"[""35'""]",['Cristiano Ronaldo']
"Nov 26, 2014",Ludogorets,Liverpool,2:2,Group B,"[""3'"", ""88'""]","['Dani Abalo', 'Georgi Terziev']","[""8'"", ""37'""]","['Rickie Lambert', 'Jordan Henderson']"
"Dec 9, 2014",Liverpool,FC Basel,1:1,Group B,"[""81'""]",['Steven Gerrard'],"[""25'""]",['Fabian Frei']
"Dec 9, 2014",Real Madrid,Ludogorets,4:0,Group B,"[""20'"", ""37'"", ""77'"", ""86'""]","['Cristiano Ronaldo', 'Gareth Bale', 'Álvaro Arbeloa', 'Álvaro Medrán']",[],[]
"Sep 16, 2014",Monaco,B. Leverkusen,1:0,Group C,"[""61'""]",['João Moutinho'],[],[]
"Sep 16, 2014",Benfica,Zenit S-Pb,0:2,Group C,[],[],"[""5'"", ""22'""]","['Hulk', 'Axel Witsel']"
"Oct 1, 2014",Zenit S-Pb,Monaco,0:0,Group C,[],[],[],[]
"Oct 1, 2014",B. Leverkusen,Benfica,3:1,Group C,"[""25'"", ""34'"", ""63'""]","['Stefan Kießling', 'Heung-min Son', 'Hakan Çalhanoğlu']","[""61'""]",['Eduardo Salvio']
"Oct 22, 2014",Monaco,Benfica,0:0,Group C,[],[],[],[]
"Oct 22, 2014",B. Leverkusen,Zenit S-Pb,2:0,Group C,"[""58'"", ""63'""]","['Giulio Donati', 'Kyriakos Papadopoulos']",[],[]
"Nov 4, 2014",Zenit S-Pb,B. Leverkusen,1:2,Group C,"[""89'""]",['Salomón Rondón'],"[""69'"", ""73'""]","['Heung-min Son', 'Heung-min Son']"
"Nov 4, 2014",Benfica,Monaco,1:0,Group C,"[""82'""]",['Talisca'],[],[]
"Nov 26, 2014",Zenit S-Pb,Benfica,1:0,Group C,"[""79'""]",['Danny'],[],[]
"Nov 26, 2014",B. Leverkusen,Monaco,0:1,Group C,[],[],"[""72'""]",['Lucas Ocampos']
"Dec 9, 2014",Benfica,B. Leverkusen,0:0,Group C,[],[],[],[]
"Dec 9, 2014",Monaco,Zenit S-Pb,2:0,Group C,"[""63'"", ""89'""]","['Aymen Abdennour', 'Fabinho']",[],[]
"Sep 16, 2014",Galatasaray,RSC Anderlecht,1:1,Group D,"[""90+1'""]",['Burak Yılmaz'],"[""52'""]",['Dennis Praet']
"Sep 16, 2014",Bor. Dortmund,Arsenal,2:0,Group D,"[""45'"", ""48'""]","['Ciro Immobile', 'Pierre-Emerick Aubameyang']",[],[]
"Oct 1, 2014",RSC Anderlecht,Bor. Dortmund,0:3,Group D,[],[],"[""3'"", ""69'"", ""79'""]","['Ciro Immobile', 'Adrián Ramos', 'Adrián Ramos']"
"Oct 1, 2014",Arsenal,Galatasaray,4:1,Group D,"[""22'"", ""30'"", ""41'"", ""52'""]","['Danny Welbeck', 'Danny Welbeck', 'Alexis Sánchez', 'Danny Welbeck']","[""63'""]",['Burak Yılmaz']
